vi vj e
0 862 1
0 863 1
0 864 1
0 865 0
0 866 0
0 867 0
0 868 1
0 869 0
0 870 0
0 871 1
0 872 1
0 873 0
0 874 1
0 875 1
0 876 1
0 877 0
0 878 0
0 879 1
0 880 0
0 881 0
0 882 0
0 883 1
0 884 1
0 885 0
0 886 0
0 887 0
0 888 0
0 889 0
0 890 1
0 891 0
0 892 1
0 893 0
0 894 1
0 895 0
0 896 0
0 897 1
0 898 0
0 899 0
0 900 0
0 901 1
0 902 1
0 903 1
0 904 0
0 905 1
0 906 1
0 907 1
0 908 1
0 909 1
0 910 0
0 911 0
0 912 0
0 913 0
0 914 1
0 915 1
0 916 1
0 917 1
0 918 1
0 919 1
0 920 1
0 921 1
0 922 0
0 923 1
0 924 0
0 925 0
0 926 1
0 927 1
0 928 0
0 929 0
0 930 0
0 931 1
0 932 0
0 933 0
0 934 1
0 935 1
0 936 0
0 937 0
0 938 1
0 939 1
0 940 1
0 941 0
0 942 0
0 943 0
0 944 0
1 118 1
1 119 0
1 120 1
1 121 0
1 122 0
1 123 1
1 124 0
1 125 1
1 126 1
1 127 0
1 128 1
1 129 1
1 130 1
1 131 1
1 132 0
1 133 0
1 134 0
1 135 0
1 136 0
1 137 0
1 138 0
1 139 1
1 140 0
1 141 1
1 142 0
1 143 0
1 144 1
1 145 0
1 146 0
1 147 1
1 148 0
1 149 0
1 150 1
1 151 1
1 152 1
1 153 1
1 154 1
1 155 1
1 156 0
1 157 0
1 158 1
1 159 1
1 160 1
1 161 0
1 162 0
1 163 1
1 164 0
1 165 1
1 166 0
1 167 0
1 168 0
1 169 0
1 170 0
1 171 1
1 172 0
1 173 1
1 174 1
1 175 0
1 176 0
1 177 1
1 178 1
1 179 1
1 180 1
1 181 1
1 182 0
1 183 0
1 184 0
1 185 1
1 186 1
1 187 1
1 188 1
1 189 1
1 190 1
1 191 0
1 192 1
1 193 1
1 194 0
1 195 1
1 196 0
1 197 1
1 198 1
1 199 1
1 200 1
1 201 1
1 202 1
1 203 1
1 204 1
1 205 1
1 206 1
1 207 1
1 208 1
1 209 0
1 210 0
1 211 0
1 212 0
1 213 0
1 214 1
1 215 0
1 216 1
1 217 1
1 218 0
1 219 1
1 220 1
1 221 1
1 222 1
1 223 1
1 224 1
1 225 0
1 226 0
1 227 0
1 228 0
1 229 1
1 230 1
1 231 0
1 232 0
1 233 0
1 234 0
1 235 0
1 236 1
1 237 0
1 238 0
1 239 0
1 240 0
1 241 0
1 242 0
1 243 1
1 244 0
1 245 0
1 246 0
1 247 0
1 248 1
1 249 0
1 250 1
1 251 0
1 252 1
1 253 0
1 254 0
1 255 1
1 256 0
1 257 0
1 258 0
1 259 0
1 260 1
1 261 1
1 262 1
1 263 1
1 264 1
1 265 1
1 266 0
1 267 0
1 268 0
1 269 0
1 270 1
1 271 0
1 272 0
1 273 0
1 274 1
1 275 0
1 276 0
1 277 1
1 278 1
1 279 1
1 280 1
1 281 0
1 282 0
1 283 1
1 284 0
1 285 1
1 286 0
1 287 0
1 288 0
1 289 1
1 290 1
1 291 0
1 292 1
1 293 0
1 294 1
1 295 0
1 296 0
1 297 1
1 298 1
1 299 1
1 300 0
1 301 1
1 302 1
1 303 1
1 304 0
1 305 0
1 306 0
1 307 0
1 308 0
1 309 1
1 310 1
1 311 0
1 312 1
1 313 0
1 314 1
1 315 1
1 316 1
1 317 1
1 318 0
1 319 1
1 320 0
1 321 0
1 322 0
1 323 0
1 324 0
1 325 1
1 326 0
1 327 0
1 328 0
1 329 1
1 330 1
1 331 0
1 332 1
1 333 1
1 334 0
1 335 0
1 336 0
1 337 1
1 338 1
1 339 0
1 340 1
1 341 0
1 342 1
1 343 1
1 344 0
1 345 1
1 346 0
1 347 0
1 348 0
1 349 0
1 350 0
1 351 0
1 352 0
1 353 0
1 354 1
1 355 0
1 356 1
1 357 0
1 358 1
1 359 1
1 360 0
1 361 0
1 362 0
1 363 0
1 364 1
1 365 1
1 366 1
1 367 1
1 368 1
1 369 1
1 370 1
1 371 1
1 372 1
1 373 1
1 374 1
1 375 1
1 376 1
1 377 1
1 378 1
1 379 1
1 380 0
1 381 1
1 382 0
1 383 0
1 384 0
1 385 0
1 386 0
1 387 0
1 388 0
1 389 0
1 390 1
1 391 1
1 392 1
1 393 1
1 394 1
1 395 1
1 396 0
1 397 0
1 398 1
1 399 1
1 400 0
1 401 1
1 402 1
1 403 1
1 404 0
1 405 1
1 406 0
1 407 1
1 408 0
1 409 1
1 410 1
1 411 1
1 412 1
1 413 0
1 414 1
1 415 0
1 416 1
1 417 1
1 418 1
1 419 1
1 420 1
1 421 0
1 422 1
1 423 0
1 424 1
1 425 1
1 426 0
1 427 1
1 428 1
1 429 1
1 430 1
1 431 1
1 432 0
1 433 0
1 434 1
1 435 0
1 436 1
1 437 1
1 438 1
1 439 1
1 440 1
1 441 0
1 442 0
1 443 0
1 444 1
1 445 0
1 446 0
1 447 0
1 448 1
1 449 1
1 450 1
1 451 0
1 452 0
1 453 0
1 454 0
1 455 0
1 456 0
1 457 0
1 458 1
1 459 1
1 460 1
1 461 0
1 462 0
1 463 1
1 464 1
1 465 1
1 466 1
1 467 1
1 468 1
1 469 0
1 470 1
1 471 1
1 472 1
1 473 1
1 474 0
1 475 1
1 476 0
1 477 0
1 478 1
1 479 1
1 480 1
1 481 0
1 482 1
1 483 0
1 484 0
1 485 1
1 486 1
1 487 0
1 488 0
1 489 1
1 490 1
1 491 1
1 492 0
1 493 1
1 494 0
1 495 0
1 496 0
1 497 1
1 498 1
1 499 1
1 500 1
1 501 0
1 502 0
1 503 1
1 504 1
1 505 1
1 506 1
1 507 0
1 508 1
1 509 1
1 510 0
1 511 0
1 512 1
1 513 1
1 514 1
1 515 0
1 516 0
1 517 0
1 518 1
1 519 1
1 520 1
1 521 1
1 522 1
1 523 1
1 524 1
1 525 0
1 526 0
1 527 0
1 528 1
1 529 1
1 530 1
1 531 0
1 532 1
1 533 0
1 534 1
1 535 0
1 536 1
1 537 1
1 538 1
1 539 0
1 540 1
1 541 1
1 542 0
1 543 0
1 544 1
1 545 1
1 546 0
1 547 1
1 548 0
1 549 1
1 550 1
1 551 1
1 552 0
1 553 0
1 554 0
1 555 1
1 556 0
1 557 0
1 558 0
1 559 1
1 560 0
1 561 0
1 562 1
1 563 0
1 564 0
1 565 0
1 566 0
1 567 1
1 568 1
1 569 0
1 570 1
1 571 0
1 572 1
1 573 0
1 574 0
1 575 0
1 576 0
1 577 1
1 578 1
1 579 0
1 580 0
1 581 0
1 582 1
1 583 1
1 584 0
1 585 1
1 586 0
1 587 0
1 588 1
1 589 1
1 590 1
1 591 0
1 592 0
1 593 1
1 594 0
1 595 0
1 596 1
1 597 0
1 598 1
1 599 0
1 600 0
1 601 1
1 602 1
1 603 1
1 604 1
1 605 1
1 606 0
1 607 1
1 608 0
1 609 1
1 610 1
1 611 0
1 612 1
1 613 0
1 614 1
1 615 1
1 616 0
1 617 1
1 618 0
1 619 1
1 620 0
1 621 0
1 622 0
1 623 0
1 624 1
1 625 0
1 626 0
1 627 1
1 628 0
1 629 1
1 630 0
1 631 1
1 632 1
1 633 1
1 634 0
1 635 1
1 636 0
1 637 1
1 638 1
1 639 1
1 640 0
1 641 0
1 642 0
1 643 1
1 644 1
1 645 0
1 646 1
1 647 1
1 648 1
1 649 0
1 650 1
1 651 1
1 652 0
1 653 1
1 654 1
1 655 0
1 656 1
1 657 0
1 658 1
1 659 0
1 660 1
1 661 0
1 662 1
1 663 0
1 664 1
1 665 1
1 666 0
1 667 0
1 668 0
1 669 0
1 670 0
1 671 1
1 672 1
1 673 1
1 674 1
1 675 1
1 676 1
1 677 0
1 678 1
1 679 0
1 680 1
1 681 0
1 682 1
1 683 0
1 684 0
1 685 1
1 686 0
1 687 1
1 688 1
1 689 0
1 690 1
1 691 0
1 692 0
1 693 0
1 694 1
1 695 1
1 696 0
1 697 0
1 698 1
1 699 0
1 700 0
1 701 1
1 702 1
1 703 1
1 704 1
1 705 0
1 706 1
1 707 0
1 708 1
1 709 1
1 710 0
1 711 1
1 712 0
1 713 1
1 714 1
1 715 1
1 716 0
1 717 0
1 718 0
1 719 0
1 720 1
1 721 1
1 722 1
1 723 0
1 724 0
1 725 0
1 726 0
1 727 0
1 728 0
1 729 1
1 730 1
1 731 1
1 732 1
1 733 1
1 734 0
1 735 0
1 736 1
1 737 0
1 738 1
1 739 1
1 740 1
1 741 0
1 742 0
1 743 1
1 744 1
1 745 0
1 746 0
1 747 1
1 748 0
1 749 0
1 750 1
1 751 1
1 752 0
1 753 1
1 754 0
1 755 1
1 756 1
1 757 0
1 758 0
1 759 1
1 760 0
1 761 0
1 762 1
1 763 1
1 764 1
1 765 1
1 766 0
1 767 0
1 768 0
1 769 1
1 770 1
1 771 0
1 772 0
1 773 0
1 774 0
1 775 0
1 776 1
1 777 0
1 778 0
1 779 1
1 780 0
1 781 0
1 782 0
1 783 1
1 784 0
1 785 0
1 786 1
1 787 0
1 788 1
1 789 0
1 790 0
1 791 1
1 792 0
1 793 1
1 794 1
1 795 0
1 796 1
1 797 0
1 798 0
1 799 1
1 800 1
1 801 0
1 802 1
1 803 0
1 804 1
1 805 1
1 806 0
1 807 1
1 808 0
1 809 1
1 810 0
1 811 1
1 812 1
1 813 1
1 814 1
1 815 0
1 816 0
1 817 0
1 818 0
1 819 1
1 820 1
1 821 0
1 822 0
1 823 0
1 824 0
1 825 0
1 826 0
1 827 1
1 828 0
1 829 1
1 830 0
1 831 0
1 832 1
1 833 1
1 834 0
1 835 1
1 836 1
1 837 1
1 838 1
1 839 1
1 840 1
1 841 1
1 842 1
1 843 0
1 844 1
1 845 1
1 846 0
1 847 0
1 848 0
1 849 1
1 850 1
1 851 0
1 852 0
1 853 0
1 854 0
1 855 0
1 856 0
1 857 0
1 858 1
1 859 1
1 860 1
1 861 1
1 862 1
1 863 0
1 864 1
1 865 1
1 866 0
1 867 1
1 868 1
1 869 1
1 870 0
1 871 0
1 872 0
1 873 0
1 874 1
1 875 0
1 876 1
1 877 1
1 878 0
1 879 0
1 880 0
1 881 0
1 882 0
1 883 1
1 884 0
1 885 0
1 886 0
1 887 1
1 888 0
1 889 1
1 890 0
1 891 0
1 892 1
1 893 1
1 894 1
1 895 0
1 896 0
1 897 1
1 898 1
1 899 1
1 900 1
1 901 0
1 902 1
1 903 1
1 904 1
1 905 1
1 906 0
1 907 0
1 908 0
1 909 0
1 910 1
1 911 0
1 912 1
1 913 1
1 914 1
1 915 1
1 916 0
1 917 1
1 918 0
1 919 0
1 920 1
1 921 1
1 922 1
1 923 1
1 924 0
1 925 1
1 926 1
1 927 1
1 928 0
1 929 1
1 930 0
1 931 1
1 932 1
1 933 1
1 934 1
1 935 0
1 936 0
1 937 0
1 938 1
1 939 1
1 940 0
1 941 0
1 942 0
1 943 0
1 944 0
2 118 0
2 119 0
2 120 0
2 121 0
2 122 0
2 123 1
2 124 1
2 125 1
2 126 0
2 127 0
2 128 1
2 129 0
2 130 0
2 131 1
2 132 0
2 133 0
2 134 1
2 135 1
2 136 1
2 137 1
2 138 1
2 139 1
2 140 1
2 141 0
2 142 1
2 143 0
2 144 0
2 145 0
2 146 1
2 147 1
2 148 0
2 149 1
2 150 0
2 151 0
2 152 1
2 153 0
2 154 1
2 155 1
2 156 1
2 157 1
2 158 0
2 159 0
2 160 0
2 161 0
2 162 1
2 163 1
2 164 0
2 165 0
2 166 1
2 167 1
2 168 0
2 169 1
2 170 0
2 171 1
2 172 1
2 173 1
2 174 0
2 175 0
2 176 0
2 177 1
2 178 0
2 179 1
2 180 1
2 181 1
2 182 0
2 183 1
2 184 0
2 185 1
2 186 1
2 187 1
2 188 0
2 189 1
2 190 0
2 191 0
2 192 0
2 193 0
2 194 1
2 195 0
2 196 1
2 197 0
2 198 0
2 199 0
2 200 1
2 201 0
2 202 0
2 203 0
2 204 0
2 205 1
2 206 0
2 207 0
2 208 0
2 209 0
2 210 1
2 211 0
2 212 0
2 213 1
2 214 0
2 215 0
2 216 1
2 217 0
2 218 0
2 219 1
2 220 1
2 221 1
2 222 0
2 223 1
2 224 1
2 225 0
2 226 0
2 227 1
2 228 1
2 229 0
2 230 1
2 231 0
2 232 0
2 233 1
2 234 0
2 235 0
2 236 1
2 237 1
2 238 0
2 239 0
2 240 1
2 241 1
2 242 0
2 243 0
2 244 0
2 245 0
2 246 1
2 247 0
2 248 0
2 249 0
2 250 1
2 251 0
2 252 1
2 253 0
2 254 0
2 255 0
2 256 1
2 257 1
2 258 0
2 259 0
2 260 1
2 261 1
2 262 0
2 263 1
2 264 0
2 265 0
2 266 0
2 267 0
2 268 0
2 269 1
2 270 1
2 271 1
2 272 0
2 273 1
2 274 0
2 275 0
2 276 0
2 277 1
2 278 1
2 279 0
2 280 0
2 281 1
2 282 1
2 283 0
2 284 1
2 285 0
2 286 0
2 287 0
2 288 1
2 289 1
2 290 1
2 291 0
2 292 0
2 293 0
2 294 0
2 295 1
2 296 1
2 297 0
2 298 0
2 299 1
2 300 1
2 301 0
2 302 1
2 303 1
2 304 1
2 305 0
2 306 1
2 307 1
2 308 1
2 309 1
2 310 0
2 311 1
2 312 1
2 313 1
2 314 1
2 315 1
2 316 0
2 317 0
2 318 1
2 319 0
2 320 1
2 321 1
2 322 0
2 323 0
2 324 0
2 325 1
2 326 1
2 327 0
2 328 1
2 329 0
2 330 1
2 331 1
2 332 0
2 333 0
2 334 0
2 335 0
2 336 1
2 337 1
2 338 1
2 339 0
2 340 0
2 341 1
2 342 0
2 343 0
2 344 1
2 345 1
2 346 0
2 347 1
2 348 1
2 349 0
2 350 1
2 351 1
2 352 1
2 353 0
2 354 1
2 355 0
2 356 0
2 357 0
2 358 1
2 359 0
2 360 0
2 361 1
2 362 0
2 363 1
2 364 1
2 365 0
2 366 0
2 367 1
2 368 0
2 369 0
2 370 1
2 371 1
2 372 1
2 373 1
2 374 1
2 375 0
2 376 0
2 377 1
2 378 0
2 379 0
2 380 0
2 381 0
2 382 1
2 383 1
2 384 1
2 385 1
2 386 1
2 387 0
2 388 1
2 389 0
2 390 0
2 391 0
2 392 0
2 393 1
2 394 1
2 395 1
2 396 0
2 397 0
2 398 1
2 399 1
2 400 0
2 401 1
2 402 0
2 403 1
2 404 1
2 405 0
2 406 0
2 407 1
2 408 1
2 409 0
2 410 0
2 411 0
2 412 0
2 413 1
2 414 1
2 415 0
2 416 0
2 417 0
2 418 0
2 419 0
2 420 1
2 421 0
2 422 0
2 423 1
2 424 0
2 425 0
2 426 0
2 427 1
2 428 0
2 429 0
2 430 1
2 431 1
2 432 0
2 433 0
2 434 0
2 435 0
2 436 1
2 437 0
2 438 1
2 439 0
2 440 0
2 441 1
2 442 1
2 443 0
2 444 1
2 445 0
2 446 1
2 447 0
2 448 1
2 449 1
2 450 0
2 451 0
2 452 1
2 453 0
2 454 0
2 455 1
2 456 0
2 457 0
2 458 0
2 459 1
2 460 0
2 461 0
2 462 0
2 463 1
2 464 0
2 465 1
2 466 1
2 467 0
2 468 1
2 469 1
2 470 1
2 471 1
2 472 1
2 473 0
2 474 1
2 475 1
2 476 0
2 477 1
2 478 1
2 479 0
2 480 0
2 481 0
2 482 0
2 483 1
2 484 0
2 485 0
2 486 0
2 487 1
2 488 0
2 489 0
2 490 1
2 491 0
2 492 1
2 493 0
2 494 0
2 495 1
2 496 1
2 497 0
2 498 0
2 499 1
2 500 0
2 501 1
2 502 1
2 503 1
2 504 1
2 505 0
2 506 1
2 507 0
2 508 0
2 509 1
2 510 1
2 511 1
2 512 0
2 513 1
2 514 0
2 515 0
2 516 0
2 517 1
2 518 1
2 519 1
2 520 1
2 521 1
2 522 1
2 523 0
2 524 1
2 525 0
2 526 0
2 527 0
2 528 1
2 529 1
2 530 0
2 531 1
2 532 1
2 533 1
2 534 1
2 535 0
2 536 0
2 537 0
2 538 0
2 539 0
2 540 1
2 541 0
2 542 1
2 543 0
2 544 1
2 545 0
2 546 1
2 547 0
2 548 1
2 549 1
2 550 0
2 551 1
2 552 1
2 553 1
2 554 1
2 555 1
2 556 1
2 557 1
2 558 1
2 559 0
2 560 0
2 561 1
2 562 1
2 563 0
2 564 0
2 565 0
2 566 0
2 567 0
2 568 1
2 569 1
2 570 0
2 571 1
2 572 0
2 573 1
2 574 1
2 575 0
2 576 0
2 577 0
2 578 0
2 579 1
2 580 0
2 581 0
2 582 0
2 583 0
2 584 0
2 585 0
2 586 0
2 587 1
2 588 0
2 589 0
2 590 1
2 591 1
2 592 0
2 593 0
2 594 0
2 595 0
2 596 1
2 597 1
2 598 1
2 599 1
2 600 1
2 601 0
2 602 1
2 603 1
2 604 0
2 605 0
2 606 1
2 607 0
2 608 1
2 609 0
2 610 0
2 611 1
2 612 0
2 613 1
2 614 1
2 615 1
2 616 1
2 617 1
2 618 0
2 619 1
2 620 1
2 621 0
2 622 0
2 623 1
2 624 0
2 625 0
2 626 0
2 627 1
2 628 0
2 629 0
2 630 1
2 631 0
2 632 1
2 633 0
2 634 0
2 635 0
2 636 1
2 637 0
2 638 0
2 639 0
2 640 1
2 641 1
2 642 0
2 643 0
2 644 0
2 645 0
2 646 1
2 647 0
2 648 1
2 649 0
2 650 0
2 651 1
2 652 0
2 653 1
2 654 1
2 655 1
2 656 0
2 657 0
2 658 0
2 659 1
2 660 0
2 661 1
2 662 0
2 663 1
2 664 1
2 665 0
2 666 0
2 667 1
2 668 1
2 669 0
2 670 1
2 671 1
2 672 1
2 673 1
2 674 1
2 675 0
2 676 0
2 677 0
2 678 1
2 679 1
2 680 0
2 681 0
2 682 0
2 683 0
2 684 0
2 685 1
2 686 1
2 687 0
2 688 0
2 689 1
2 690 1
2 691 0
2 692 1
2 693 1
2 694 0
2 695 1
2 696 0
2 697 0
2 698 1
2 699 1
2 700 0
2 701 0
2 702 0
2 703 0
2 704 1
2 705 0
2 706 0
2 707 1
2 708 0
2 709 1
2 710 0
2 711 1
2 712 1
2 713 1
2 714 1
2 715 0
2 716 1
2 717 1
2 718 1
2 719 1
2 720 1
2 721 1
2 722 0
2 723 1
2 724 0
2 725 0
2 726 0
2 727 1
2 728 0
2 729 1
2 730 1
2 731 0
2 732 0
2 733 0
2 734 1
2 735 1
2 736 1
2 737 1
2 738 1
2 739 1
2 740 1
2 741 1
2 742 0
2 743 1
2 744 1
2 745 1
2 746 0
2 747 1
2 748 1
2 749 0
2 750 0
2 751 0
2 752 1
2 753 0
2 754 1
2 755 1
2 756 1
2 757 1
2 758 0
2 759 1
2 760 0
2 761 0
2 762 1
2 763 1
2 764 1
2 765 0
2 766 1
2 767 1
2 768 0
2 769 0
2 770 1
2 771 0
2 772 0
2 773 1
2 774 0
2 775 1
2 776 0
2 777 1
2 778 1
2 779 0
2 780 0
2 781 1
2 782 0
2 783 0
2 784 1
2 785 1
2 786 1
2 787 1
2 788 0
2 789 0
2 790 1
2 791 0
2 792 0
2 793 0
2 794 1
