vi vj e
2 128 0
2 129 1
2 130 0
2 131 1
3 57 0
3 58 0
3 59 1
3 60 0
3 61 1
3 62 0
3 63 0
3 64 1
3 65 0
3 66 1
3 67 1
3 68 0
3 69 0
3 70 0
3 71 1
3 72 1
3 73 0
3 74 1
3 75 0
3 76 1
3 77 1
3 78 0
3 79 0
3 80 1
3 81 1
3 82 1
3 83 1
3 84 0
3 85 0
3 86 1
3 87 1
3 88 1
3 89 0
3 90 0
3 91 0
3 92 0
3 93 0
3 94 1
3 95 1
3 96 0
3 97 1
3 98 0
3 99 1
3 100 0
3 101 0
3 102 1
3 103 0
3 104 1
3 105 1
3 106 0
3 107 1
3 108 0
3 109 1
3 110 0
3 111 1
3 112 0
3 113 0
3 114 1
3 115 1
3 116 1
3 117 0
3 118 1
3 119 1
3 120 1
3 121 1
3 122 1
3 123 1
3 124 0
3 125 1
3 126 0
3 127 1
3 128 0
3 129 0
3 130 1
3 131 0
4 57 1
4 58 0
4 59 0
4 60 1
4 61 1
4 62 1
4 63 1
4 64 0
4 65 1
4 66 1
4 67 1
4 68 0
4 69 0
4 70 0
4 71 0
4 72 1
4 73 1
4 74 0
4 75 1
4 76 0
4 77 0
4 78 0
4 79 0
4 80 0
4 81 0
4 82 1
4 83 0
4 84 1
4 85 1
4 86 1
4 87 0
4 88 1
4 89 1
4 90 0
4 91 1
4 92 1
4 93 0
4 94 0
4 95 1
4 96 0
4 97 0
4 98 0
4 99 1
4 100 0
4 101 1
4 102 0
4 103 0
4 104 0
4 105 1
4 106 1
4 107 1
4 108 0
4 109 0
4 110 1
4 111 0
4 112 0
4 113 0
4 114 1
4 115 0
4 116 0
4 117 1
4 118 1
4 119 0
4 120 0
4 121 0
4 122 1
4 123 0
4 124 1
4 125 1
4 126 0
4 127 1
4 128 0
4 129 0
4 130 1
4 131 1
5 57 1
5 58 1
5 59 0
5 60 0
5 61 0
5 62 0
5 63 0
5 64 1
5 65 0
5 66 0
5 67 0
5 68 0
5 69 1
5 70 0
5 71 1
5 72 1
5 73 1
5 74 0
5 75 1
5 76 0
5 77 1
5 78 1
5 79 1
5 80 1
5 81 0
5 82 0
5 83 1
5 84 0
5 85 0
5 86 1
5 87 0
5 88 1
5 89 0
5 90 0
5 91 1
5 92 1
5 93 0
5 94 0
5 95 0
5 96 1
5 97 1
5 98 1
5 99 1
5 100 1
5 101 1
5 102 0
5 103 0
5 104 1
5 105 0
5 106 0
5 107 0
5 108 0
5 109 0
5 110 1
5 111 1
5 112 0
5 113 0
5 114 0
5 115 1
5 116 0
5 117 1
5 118 1
5 119 1
5 120 1
5 121 1
5 122 1
5 123 0
5 124 0
5 125 0
5 126 1
5 127 0
5 128 1
5 129 0
5 130 0
5 131 1
6 57 1
6 58 0
6 59 1
6 60 0
6 61 1
6 62 1
6 63 1
6 64 1
6 65 1
6 66 0
6 67 0
6 68 0
6 69 1
6 70 1
6 71 0
6 72 0
6 73 0
6 74 1
6 75 0
6 76 1
6 77 0
6 78 1
6 79 0
6 80 1
6 81 0
6 82 1
6 83 1
6 84 0
6 85 1
6 86 1
6 87 1
6 88 1
6 89 0
6 90 1
6 91 1
6 92 0
6 93 1
6 94 0
6 95 0
6 96 0
6 97 1
6 98 1
6 99 0
6 100 1
6 101 1
6 102 0
6 103 0
6 104 0
6 105 1
6 106 1
6 107 0
6 108 0
6 109 1
6 110 1
6 111 0
6 112 1
6 113 0
6 114 0
6 115 1
6 116 1
6 117 0
6 118 0
6 119 1
6 120 0
6 121 1
6 122 1
6 123 0
6 124 1
6 125 0
6 126 1
6 127 0
6 128 0
6 129 0
6 130 1
6 131 0
7 57 0
7 58 0
7 59 1
7 60 0
7 61 1
7 62 1
7 63 1
7 64 0
7 65 1
7 66 0
7 67 1
7 68 0
7 69 1
7 70 1
7 71 0
7 72 0
7 73 0
7 74 0
7 75 0
7 76 0
7 77 1
7 78 0
7 79 0
7 80 1
7 81 1
7 82 1
7 83 1
7 84 1
7 85 0
7 86 1
7 87 0
7 88 0
7 89 0
7 90 1
7 91 1
7 92 0
7 93 0
7 94 0
7 95 1
7 96 1
7 97 0
7 98 0
7 99 0
7 100 1
7 101 0
7 102 1
7 103 1
7 104 1
7 105 0
7 106 1
7 107 0
7 108 1
7 109 1
7 110 1
7 111 0
7 112 1
7 113 0
7 114 0
7 115 1
7 116 0
7 117 0
7 118 0
7 119 0
7 120 1
7 121 1
7 122 1
7 123 0
7 124 1
7 125 0
7 126 0
7 127 1
7 128 1
7 129 1
7 130 1
7 131 1
8 57 1
8 58 0
8 59 1
8 60 0
8 61 0
8 62 1
8 63 0
8 64 1
8 65 0
8 66 1
8 67 1
8 68 0
8 69 1
8 70 0
8 71 1
8 72 1
8 73 0
8 74 0
8 75 0
8 76 0
8 77 1
8 78 0
8 79 0
8 80 0
8 81 0
8 82 1
8 83 0
8 84 1
8 85 1
8 86 1
8 87 0
8 88 1
8 89 1
8 90 1
8 91 1
8 92 1
8 93 0
8 94 0
8 95 1
8 96 0
8 97 1
8 98 1
8 99 0
8 100 0
8 101 0
8 102 1
8 103 1
8 104 0
8 105 1
8 106 0
8 107 1
8 108 0
8 109 1
8 110 1
8 111 0
8 112 1
8 113 1
8 114 1
8 115 0
8 116 0
8 117 0
8 118 1
8 119 1
8 120 1
8 121 0
8 122 0
8 123 1
8 124 0
8 125 0
8 126 1
8 127 1
8 128 1
8 129 0
8 130 1
8 131 0
9 57 0
9 58 0
9 59 1
9 60 0
9 61 0
9 62 0
9 63 0
9 64 1
9 65 0
9 66 0
9 67 0
9 68 1
9 69 0
9 70 1
9 71 0
9 72 0
9 73 0
9 74 1
9 75 1
9 76 1
9 77 1
9 78 0
9 79 1
9 80 0
9 81 0
9 82 0
9 83 0
9 84 1
9 85 0
9 86 1
9 87 1
9 88 1
9 89 0
9 90 1
9 91 0
9 92 1
9 93 0
9 94 1
9 95 1
9 96 0
9 97 0
9 98 1
9 99 0
9 100 1
9 101 1
9 102 1
9 103 0
9 104 1
9 105 0
9 106 0
9 107 1
9 108 0
9 109 1
9 110 1
9 111 1
9 112 0
9 113 0
9 114 1
9 115 1
9 116 1
9 117 1
9 118 1
9 119 0
9 120 1
9 121 0
9 122 0
9 123 0
9 124 0
9 125 1
9 126 0
9 127 1
9 128 1
9 129 0
9 130 0
9 131 0
10 57 1
10 58 0
10 59 0
10 60 1
10 61 0
10 62 0
10 63 1
10 64 1
10 65 1
10 66 0
10 67 1
10 68 0
10 69 0
10 70 1
10 71 1
10 72 1
10 73 0
10 74 1
10 75 1
10 76 0
10 77 1
10 78 0
10 79 1
10 80 0
10 81 0
10 82 0
10 83 1
10 84 0
10 85 0
10 86 1
10 87 1
10 88 0
10 89 1
10 90 0
10 91 0
10 92 0
10 93 1
10 94 0
10 95 0
10 96 0
10 97 0
10 98 1
10 99 0
10 100 0
10 101 1
10 102 0
10 103 1
10 104 0
10 105 1
10 106 1
10 107 1
10 108 0
10 109 0
10 110 1
10 111 1
10 112 1
10 113 0
10 114 1
10 115 0
10 116 0
10 117 1
10 118 1
10 119 0
10 120 0
10 121 0
10 122 0
10 123 0
10 124 0
10 125 0
10 126 1
10 127 0
10 128 0
10 129 0
10 130 0
10 131 1
11 57 0
11 58 0
11 59 1
11 60 1
11 61 1
11 62 0
11 63 0
11 64 1
11 65 1
11 66 0
11 67 0
11 68 1
11 69 0
11 70 1
11 71 0
11 72 1
11 73 1
11 74 1
11 75 1
11 76 1
11 77 1
11 78 1
11 79 1
11 80 1
11 81 0
11 82 0
11 83 1
11 84 1
11 85 0
11 86 0
11 87 1
11 88 1
11 89 0
11 90 1
11 91 1
11 92 1
11 93 1
11 94 0
11 95 0
11 96 0
11 97 1
11 98 0
11 99 0
11 100 0
11 101 1
11 102 0
11 103 1
11 104 1
11 105 1
11 106 0
11 107 1
11 108 1
11 109 1
11 110 1
11 111 0
11 112 1
11 113 0
11 114 0
11 115 1
11 116 0
11 117 0
11 118 0
11 119 1
11 120 1
11 121 1
11 122 1
11 123 1
11 124 1
11 125 0
11 126 1
11 127 1
11 128 1
11 129 0
11 130 1
11 131 1
12 57 1
12 58 1
12 59 1
12 60 0
12 61 1
12 62 1
12 63 1
12 64 1
12 65 0
12 66 1
12 67 1
12 68 1
12 69 0
12 70 0
12 71 0
12 72 0
12 73 1
12 74 0
12 75 0
12 76 1
12 77 1
12 78 0
12 79 0
12 80 1
12 81 1
12 82 0
12 83 0
12 84 1
12 85 0
12 86 0
12 87 1
12 88 1
12 89 0
12 90 1
12 91 0
12 92 1
12 93 1
12 94 0
12 95 0
12 96 0
12 97 1
12 98 1
12 99 1
12 100 1
12 101 1
12 102 0
12 103 1
12 104 0
12 105 0
12 106 0
12 107 0
12 108 0
12 109 1
12 110 1
12 111 0
12 112 1
12 113 0
12 114 0
12 115 1
12 116 0
12 117 1
12 118 0
12 119 1
12 120 1
12 121 0
12 122 1
12 123 0
12 124 0
12 125 0
12 126 0
12 127 1
12 128 0
12 129 1
12 130 1
12 131 0
13 57 0
13 58 0
13 59 0
13 60 0
13 61 0
13 62 0
13 63 1
13 64 0
13 65 0
13 66 0
13 67 1
13 68 0
13 69 1
13 70 1
13 71 1
13 72 0
13 73 0
13 74 0
13 75 0
13 76 0
13 77 0
13 78 1
13 79 0
13 80 0
13 81 1
13 82 0
13 83 0
13 84 0
13 85 0
13 86 1
13 87 0
13 88 1
13 89 0
13 90 1
13 91 0
13 92 1
13 93 1
13 94 1
13 95 0
13 96 1
13 97 1
13 98 0
13 99 1
13 100 1
13 101 1
13 102 0
13 103 0
13 104 0
13 105 1
13 106 1
13 107 1
13 108 1
13 109 0
13 110 0
13 111 0
13 112 1
13 113 0
13 114 1
13 115 0
13 116 1
13 117 0
13 118 0
13 119 1
13 120 0
13 121 1
13 122 0
13 123 1
13 124 0
13 125 1
13 126 0
13 127 1
13 128 0
13 129 1
13 130 0
13 131 0
14 57 1
14 58 0
14 59 0
14 60 0
14 61 1
14 62 0
14 63 0
14 64 0
14 65 1
14 66 0
14 67 1
14 68 0
14 69 1
14 70 0
14 71 1
14 72 1
14 73 0
14 74 1
14 75 1
14 76 1
14 77 0
14 78 1
14 79 0
14 80 1
14 81 1
14 82 1
14 83 0
14 84 0
14 85 0
14 86 0
14 87 0
14 88 1
14 89 1
14 90 0
14 91 1
14 92 0
14 93 1
14 94 1
14 95 1
14 96 0
14 97 1
14 98 0
14 99 0
14 100 1
14 101 1
14 102 0
14 103 1
14 104 0
14 105 0
14 106 0
14 107 1
14 108 1
14 109 0
14 110 1
14 111 0
14 112 0
14 113 0
14 114 1
14 115 1
14 116 0
14 117 0
14 118 1
14 119 0
14 120 0
14 121 1
14 122 1
14 123 1
14 124 1
14 125 1
14 126 1
14 127 0
14 128 1
14 129 1
14 130 1
14 131 1
15 57 1
15 58 0
15 59 0
15 60 0
15 61 0
15 62 0
15 63 1
15 64 1
15 65 1
15 66 1
15 67 1
15 68 0
15 69 1
15 70 0
15 71 1
15 72 1
15 73 0
15 74 0
15 75 0
15 76 0
15 77 0
15 78 1
15 79 0
15 80 1
15 81 0
15 82 0
15 83 0
15 84 1
15 85 0
15 86 0
15 87 0
15 88 1
15 89 1
15 90 0
15 91 1
15 92 1
15 93 1
15 94 1
15 95 0
15 96 0
15 97 1
15 98 1
15 99 0
15 100 1
15 101 0
15 102 0
15 103 0
15 104 0
15 105 0
15 106 1
15 107 0
15 108 0
15 109 0
15 110 1
15 111 0
15 112 0
15 113 0
15 114 1
15 115 0
15 116 0
15 117 1
15 118 0
15 119 0
15 120 1
15 121 1
15 122 1
15 123 1
15 124 1
15 125 1
15 126 1
15 127 0
15 128 1
15 129 1
15 130 1
15 131 0
16 57 1
16 58 1
16 59 1
16 60 0
16 61 1
16 62 0
16 63 1
16 64 1
16 65 0
16 66 1
16 67 0
16 68 1
16 69 0
16 70 1
16 71 1
16 72 0
16 73 0
16 74 0
16 75 1
16 76 1
16 77 0
16 78 0
16 79 1
16 80 0
16 81 1
16 82 0
16 83 0
16 84 0
16 85 0
16 86 1
16 87 0
16 88 1
16 89 1
16 90 0
16 91 0
16 92 0
16 93 0
16 94 1
16 95 0
16 96 0
16 97 0
16 98 0
16 99 1
16 100 1
16 101 1
16 102 1
16 103 0
16 104 0
16 105 0
16 106 0
16 107 1
16 108 0
16 109 0
16 110 1
16 111 1
16 112 0
16 113 0
16 114 1
16 115 0
16 116 1
16 117 1
16 118 0
16 119 0
16 120 0
16 121 0
16 122 1
16 123 0
16 124 1
16 125 1
16 126 0
16 127 0
16 128 0
16 129 0
16 130 0
16 131 1
17 57 0
17 58 0
17 59 1
17 60 1
17 61 1
17 62 1
17 63 0
17 64 0
17 65 0
17 66 0
17 67 0
17 68 0
17 69 1
17 70 0
17 71 1
17 72 0
17 73 0
17 74 0
17 75 1
17 76 1
17 77 1
17 78 1
17 79 1
17 80 1
17 81 0
17 82 0
17 83 1
17 84 0
17 85 1
17 86 1
17 87 1
17 88 1
17 89 0
17 90 0
17 91 0
17 92 0
17 93 0
17 94 1
17 95 1
17 96 1
17 97 1
17 98 1
17 99 0
17 100 1
17 101 0
17 102 0
17 103 0
17 104 1
17 105 0
17 106 1
17 107 0
17 108 1
17 109 1
17 110 1
17 111 1
17 112 1
17 113 1
17 114 0
17 115 0
17 116 1
17 117 0
17 118 0
17 119 0
17 120 0
17 121 0
17 122 0
17 123 1
17 124 1
17 125 1
17 126 0
17 127 0
17 128 1
17 129 1
17 130 1
17 131 0
18 57 1
18 58 0
18 59 1
18 60 1
18 61 1
18 62 0
18 63 1
18 64 1
18 65 1
18 66 1
18 67 1
18 68 0
18 69 1
18 70 1
18 71 1
18 72 1
18 73 0
18 74 1
18 75 0
18 76 0
18 77 1
18 78 0
18 79 0
18 80 1
18 81 1
18 82 1
18 83 1
18 84 1
18 85 0
18 86 1
18 87 0
18 88 0
18 89 1
18 90 0
18 91 1
18 92 1
18 93 1
18 94 1
18 95 1
18 96 1
18 97 0
18 98 1
18 99 1
18 100 1
18 101 0
18 102 1
18 103 0
18 104 0
18 105 0
18 106 1
18 107 1
18 108 0
18 109 0
18 110 1
18 111 1
18 112 1
18 113 1
18 114 0
18 115 0
18 116 0
18 117 1
18 118 0
18 119 0
18 120 0
18 121 0
18 122 1
18 123 1
18 124 1
18 125 1
18 126 0
18 127 0
18 128 0
18 129 1
18 130 1
18 131 1
19 57 1
19 58 1
19 59 1
19 60 1
19 61 1
19 62 1
19 63 1
19 64 1
19 65 0
19 66 0
19 67 1
19 68 0
19 69 1
19 70 0
19 71 1
19 72 1
19 73 1
19 74 1
19 75 0
19 76 0
19 77 1
19 78 1
19 79 0
19 80 0
19 81 1
19 82 1
19 83 0
19 84 0
19 85 1
19 86 1
19 87 1
19 88 0
19 89 1
19 90 0
19 91 1
19 92 1
19 93 0
19 94 0
19 95 0
19 96 0
19 97 0
19 98 1
19 99 1
19 100 0
19 101 0
19 102 0
19 103 0
19 104 0
19 105 1
19 106 1
19 107 1
19 108 0
19 109 1
19 110 1
19 111 1
19 112 1
19 113 1
19 114 0
19 115 1
19 116 0
19 117 1
19 118 1
19 119 1
19 120 0
19 121 1
19 122 1
19 123 1
19 124 0
19 125 1
19 126 1
19 127 1
19 128 0
19 129 1
19 130 1
19 131 1
20 57 0
20 58 1
20 59 1
20 60 1
20 61 0
20 62 0
20 63 1
20 64 0
20 65 1
20 66 0
20 67 1
20 68 0
20 69 0
20 70 0
20 71 0
20 72 1
20 73 1
20 74 1
20 75 1
20 76 1
20 77 1
20 78 0
20 79 0
20 80 0
20 81 1
20 82 1
20 83 1
20 84 1
20 85 0
20 86 1
20 87 1
20 88 0
20 89 1
20 90 1
20 91 0
20 92 1
20 93 1
20 94 0
20 95 1
20 96 0
20 97 0
20 98 1
20 99 1
20 100 1
20 101 1
20 102 0
20 103 1
20 104 0
20 105 0
20 106 1
20 107 0
20 108 0
20 109 0
20 110 0
20 111 1
20 112 0
20 113 0
20 114 0
20 115 1
20 116 0
20 117 1
20 118 0
20 119 0
20 120 0
20 121 0
20 122 1
20 123 1
20 124 0
20 125 1
20 126 0
20 127 1
20 128 0
20 129 1
20 130 1
20 131 0
21 57 0
21 58 1
21 59 0
21 60 1
21 61 0
21 62 0
21 63 1
21 64 0
21 65 1
21 66 0
21 67 1
21 68 0
21 69 0
21 70 0
21 71 0
21 72 0
21 73 0
21 74 0
21 75 0
21 76 1
21 77 1
21 78 0
21 79 0
21 80 1
21 81 1
21 82 1
21 83 1
21 84 0
21 85 0
21 86 0
21 87 0
21 88 0
21 89 1
21 90 0
21 91 1
21 92 0
21 93 0
21 94 1
21 95 0
21 96 0
21 97 0
21 98 1
21 99 1
21 100 1
21 101 1
21 102 1
21 103 1
21 104 0
21 105 0
21 106 1
21 107 1
21 108 0
21 109 1
21 110 0
21 111 0
21 112 0
21 113 1
21 114 1
21 115 1
21 116 0
21 117 0
21 118 0
21 119 0
21 120 1
21 121 0
21 122 0
21 123 1
21 124 1
21 125 1
21 126 0
21 127 1
21 128 1
21 129 0
21 130 0
21 131 0
22 57 0
22 58 1
22 59 1
22 60 0
22 61 1
22 62 1
22 63 0
22 64 1
22 65 1
22 66 0
22 67 1
22 68 0
22 69 0
22 70 0
22 71 1
22 72 0
22 73 1
22 74 1
22 75 1
22 76 0
22 77 1
22 78 0
22 79 1
22 80 1
22 81 0
22 82 0
22 83 1
22 84 0
22 85 1
22 86 0
22 87 1
22 88 1
22 89 0
22 90 0
22 91 1
22 92 0
22 93 0
22 94 1
22 95 1
22 96 0
22 97 1
22 98 1
22 99 1
22 100 0
22 101 0
22 102 0
22 103 0
22 104 0
22 105 0
22 106 1
22 107 1
22 108 0
22 109 1
22 110 0
22 111 0
22 112 0
22 113 0
22 114 1
22 115 0
22 116 0
22 117 0
22 118 1
22 119 0
22 120 0
22 121 0
22 122 1
22 123 0
22 124 1
22 125 0
22 126 1
22 127 1
22 128 0
22 129 1
22 130 1
22 131 1
23 57 0
23 58 0
23 59 0
23 60 1
23 61 1
23 62 0
23 63 0
23 64 1
23 65 0
23 66 1
23 67 1
23 68 0
23 69 1
23 70 1
23 71 0
23 72 1
23 73 1
23 74 1
23 75 0
23 76 0
23 77 1
23 78 1
23 79 0
23 80 0
23 81 1
23 82 1
23 83 1
23 84 1
23 85 1
23 86 0
23 87 0
23 88 1
23 89 0
23 90 0
23 91 0
23 92 1
23 93 1
23 94 0
23 95 0
23 96 1
23 97 0
23 98 0
23 99 0
23 100 1
23 101 0
23 102 0
23 103 0
23 104 1
23 105 1
23 106 1
23 107 1
23 108 0
23 109 1
23 110 1
23 111 0
23 112 1
23 113 1
23 114 0
23 115 1
23 116 1
23 117 0
23 118 1
23 119 1
23 120 0
23 121 1
23 122 1
23 123 1
23 124 0
23 125 0
23 126 1
23 127 0
23 128 0
23 129 1
23 130 1
23 131 0
24 57 1
24 58 1
24 59 1
24 60 1
24 61 0
24 62 0
24 63 1
24 64 0
24 65 1
24 66 1
24 67 1
24 68 1
24 69 1
24 70 1
24 71 1
24 72 0
24 73 0
24 74 1
24 75 0
24 76 1
24 77 1
24 78 0
24 79 1
24 80 0
24 81 0
24 82 0
24 83 0
24 84 1
24 85 0
24 86 1
24 87 1
24 88 0
24 89 0
24 90 0
24 91 1
24 92 0
24 93 0
24 94 1
24 95 1
24 96 0
24 97 0
24 98 0
24 99 1
24 100 1
24 101 1
24 102 1
24 103 0
24 104 0
24 105 1
24 106 1
24 107 1
24 108 1
24 109 1
24 110 1
24 111 0
24 112 0
24 113 1
24 114 0
24 115 1
24 116 1
24 117 0
24 118 1
24 119 0
24 120 1
24 121 0
24 122 1
24 123 0
24 124 0
24 125 0
24 126 1
24 127 0
24 128 0
24 129 1
24 130 0
24 131 0
25 57 0
25 58 0
25 59 0
25 60 0
25 61 1
25 62 1
25 63 0
25 64 1
25 65 0
25 66 0
25 67 0
25 68 0
25 69 0
25 70 0
25 71 0
25 72 0
25 73 0
25 74 0
25 75 1
25 76 0
25 77 0
25 78 1
25 79 0
25 80 0
25 81 1
25 82 0
25 83 1
25 84 0
25 85 1
25 86 1
25 87 1
25 88 1
25 89 1
25 90 0
25 91 1
25 92 1
25 93 1
25 94 0
25 95 0
25 96 0
25 97 0
25 98 1
25 99 0
25 100 0
25 101 0
25 102 1
25 103 0
25 104 1
25 105 0
25 106 1
25 107 1
25 108 0
25 109 1
25 110 0
25 111 1
25 112 1
25 113 1
25 114 0
25 115 0
25 116 1
25 117 0
25 118 1
25 119 0
25 120 1
25 121 1
25 122 1
25 123 1
25 124 0
25 125 1
25 126 1
25 127 1
25 128 0
25 129 0
25 130 1
25 131 1
26 57 1
26 58 0
26 59 0
26 60 0
26 61 1
26 62 0
26 63 0
26 64 0
26 65 0
26 66 1
26 67 1
26 68 1
26 69 1
26 70 0
26 71 1
26 72 1
26 73 1
26 74 1
26 75 1
26 76 1
26 77 0
26 78 1
26 79 0
26 80 1
26 81 0
26 82 0
26 83 0
26 84 0
26 85 1
26 86 1
26 87 1
26 88 0
26 89 0
26 90 0
26 91 0
26 92 0
26 93 1
26 94 0
26 95 1
26 96 1
26 97 1
26 98 0
26 99 0
26 100 0
26 101 0
26 102 0
26 103 0
26 104 1
26 105 0
26 106 0
26 107 0
26 108 1
26 109 0
26 110 0
26 111 1
26 112 1
26 113 1
26 114 0
26 115 1
26 116 1
26 117 1
26 118 1
26 119 1
26 120 1
26 121 0
26 122 1
26 123 1
26 124 1
26 125 1
26 126 1
26 127 0
26 128 0
26 129 1
26 130 0
26 131 0
27 57 0
27 58 0
27 59 1
27 60 1
27 61 0
27 62 1
27 63 0
27 64 0
27 65 0
27 66 1
27 67 0
27 68 1
27 69 1
27 70 1
27 71 1
27 72 0
27 73 0
27 74 0
27 75 0
27 76 0
27 77 1
27 78 0
27 79 0
27 80 1
27 81 1
27 82 0
27 83 0
27 84 1
27 85 1
27 86 0
27 87 1
27 88 0
27 89 1
27 90 1
27 91 0
27 92 0
27 93 0
27 94 1
27 95 1
27 96 1
27 97 1
27 98 1
27 99 1
27 100 1
27 101 0
27 102 0
27 103 0
27 104 0
27 105 0
27 106 0
27 107 1
27 108 1
27 109 1
27 110 1
27 111 0
27 112 0
27 113 1
27 114 0
27 115 1
27 116 0
27 117 0
27 118 1
27 119 1
27 120 1
27 121 1
27 122 1
27 123 0
27 124 0
27 125 1
27 126 0
27 127 0
27 128 1
27 129 0
27 130 0
27 131 1
28 57 1
28 58 1
28 59 0
28 60 1
28 61 1
28 62 1
28 63 1
28 64 0
28 65 0
28 66 0
28 67 0
28 68 1
28 69 0
28 70 1
28 71 1
28 72 0
28 73 0
28 74 1
28 75 0
28 76 1
28 77 1
28 78 0
28 79 0
28 80 0
28 81 0
28 82 1
28 83 0
28 84 0
28 85 0
28 86 1
28 87 1
28 88 0
28 89 1
28 90 1
28 91 1
28 92 0
28 93 0
28 94 0
28 95 0
28 96 1
28 97 0
28 98 0
28 99 1
28 100 0
28 101 0
28 102 1
28 103 0
28 104 0
28 105 0
28 106 0
28 107 0
28 108 0
28 109 0
28 110 1
28 111 0
28 112 1
28 113 0
28 114 1
28 115 1
28 116 1
28 117 1
28 118 0
28 119 1
28 120 1
28 121 0
28 122 0
28 123 1
28 124 0
28 125 0
28 126 0
28 127 1
28 128 0
28 129 0
28 130 1
28 131 0
29 57 0
29 58 0
29 59 1
29 60 1
29 61 1
29 62 0
29 63 1
29 64 0
29 65 1
29 66 0
29 67 0
29 68 1
29 69 1
29 70 0
29 71 1
29 72 1
29 73 1
29 74 0
29 75 0
29 76 1
29 77 0
29 78 1
29 79 1
29 80 0
29 81 0
29 82 0
29 83 1
29 84 1
29 85 1
29 86 0
29 87 1
29 88 1
29 89 1
29 90 1
29 91 1
29 92 0
29 93 0
29 94 0
29 95 1
29 96 0
29 97 1
29 98 0
29 99 0
29 100 0
29 101 0
29 102 1
29 103 0
29 104 1
29 105 0
29 106 0
29 107 0
29 108 1
29 109 0
29 110 0
29 111 0
29 112 1
29 113 0
29 114 0
29 115 0
29 116 0
29 117 0
29 118 0
29 119 1
29 120 0
29 121 0
29 122 1
29 123 0
29 124 1
29 125 0
29 126 0
29 127 1
29 128 1
29 129 1
29 130 1
29 131 1
30 57 0
30 58 1
30 59 0
30 60 1
30 61 0
30 62 0
30 63 1
30 64 0
30 65 0
30 66 1
30 67 1
30 68 1
30 69 1
30 70 0
30 71 0
30 72 0
30 73 1
30 74 1
30 75 1
30 76 1
30 77 1
30 78 1
30 79 0
30 80 1
30 81 1
30 82 1
30 83 1
30 84 0
30 85 0
30 86 1
30 87 1
30 88 1
30 89 1
30 90 1
30 91 0
30 92 1
30 93 0
30 94 0
30 95 1
30 96 1
30 97 0
30 98 0
30 99 0
30 100 0
30 101 0
30 102 1
30 103 0
30 104 1
30 105 0
30 106 0
30 107 1
30 108 0
30 109 1
30 110 1
30 111 1
30 112 1
30 113 0
30 114 1
30 115 0
30 116 1
30 117 0
30 118 1
30 119 1
30 120 1
30 121 1
30 122 0
30 123 1
30 124 0
30 125 0
30 126 0
30 127 1
30 128 0
30 129 1
30 130 1
30 131 0
31 57 1
31 58 0
31 59 0
31 60 0
31 61 1
31 62 1
