vi vj e
15 46 1
15 47 0
15 48 1
15 49 0
15 50 1
15 51 1
15 52 0
15 53 0
15 54 0
15 55 1
15 56 1
15 57 1
15 58 1
15 59 0
16 27 0
16 28 1
16 29 0
16 30 0
16 31 1
16 32 0
16 33 1
16 34 0
16 35 0
16 36 0
16 37 1
16 38 0
16 39 0
16 40 1
16 41 0
16 42 0
16 43 1
16 44 0
16 45 1
16 46 1
16 47 1
16 48 1
16 49 1
16 50 1
16 51 0
16 52 1
16 53 0
16 54 0
16 55 0
16 56 0
16 57 0
16 58 0
16 59 0
17 27 1
17 28 0
17 29 0
17 30 0
17 31 1
17 32 0
17 33 1
17 34 1
17 35 1
17 36 0
17 37 1
17 38 0
17 39 0
17 40 0
17 41 0
17 42 0
17 43 1
17 44 1
17 45 0
17 46 0
17 47 0
17 48 0
17 49 1
17 50 0
17 51 1
17 52 0
17 53 1
17 54 1
17 55 0
17 56 1
17 57 1
17 58 1
17 59 0
18 27 1
18 28 1
18 29 1
18 30 1
18 31 1
18 32 1
18 33 1
18 34 0
18 35 1
18 36 1
18 37 0
18 38 0
18 39 1
18 40 1
18 41 0
18 42 1
18 43 0
18 44 1
18 45 0
18 46 0
18 47 1
18 48 0
18 49 1
18 50 1
18 51 1
18 52 0
18 53 1
18 54 0
18 55 0
18 56 0
18 57 0
18 58 1
18 59 0
19 27 0
19 28 1
19 29 1
19 30 1
19 31 1
19 32 0
19 33 0
19 34 1
19 35 0
19 36 1
19 37 0
19 38 0
19 39 1
19 40 0
19 41 0
19 42 0
19 43 0
19 44 0
19 45 1
19 46 0
19 47 1
19 48 1
19 49 1
19 50 1
19 51 1
19 52 1
19 53 0
19 54 1
19 55 1
19 56 1
19 57 1
19 58 1
19 59 0
20 27 1
20 28 0
20 29 0
20 30 1
20 31 0
20 32 0
20 33 0
20 34 1
20 35 1
20 36 1
20 37 1
20 38 0
20 39 0
20 40 1
20 41 1
20 42 0
20 43 0
20 44 1
20 45 0
20 46 1
20 47 0
20 48 0
20 49 0
20 50 1
20 51 1
20 52 1
20 53 1
20 54 1
20 55 0
20 56 0
20 57 0
20 58 0
20 59 0
21 27 1
21 28 0
21 29 0
21 30 1
21 31 1
21 32 1
21 33 0
21 34 0
21 35 0
21 36 0
21 37 1
21 38 1
21 39 0
21 40 1
21 41 0
21 42 0
21 43 0
21 44 1
21 45 1
21 46 0
21 47 1
21 48 1
21 49 1
21 50 1
21 51 1
21 52 1
21 53 1
21 54 0
21 55 0
21 56 1
21 57 0
21 58 1
21 59 0
22 27 1
22 28 1
22 29 1
22 30 1
22 31 0
22 32 0
22 33 0
22 34 0
22 35 1
22 36 1
22 37 1
22 38 1
22 39 0
22 40 0
22 41 1
22 42 1
22 43 1
22 44 1
22 45 1
22 46 0
22 47 1
22 48 1
22 49 0
22 50 0
22 51 0
22 52 0
22 53 1
22 54 1
22 55 1
22 56 1
22 57 1
22 58 1
22 59 1
23 27 1
23 28 0
23 29 0
23 30 1
23 31 0
23 32 1
23 33 0
23 34 0
23 35 1
23 36 0
23 37 0
23 38 1
23 39 1
23 40 0
23 41 1
23 42 1
23 43 0
23 44 1
23 45 0
23 46 0
23 47 0
23 48 1
23 49 1
23 50 0
23 51 0
23 52 1
23 53 0
23 54 1
23 55 1
23 56 0
23 57 1
23 58 0
23 59 1
24 27 1
24 28 1
24 29 1
24 30 1
24 31 1
24 32 1
24 33 0
24 34 0
24 35 0
24 36 1
24 37 1
24 38 0
24 39 0
24 40 1
24 41 1
24 42 1
24 43 1
24 44 1
24 45 0
24 46 0
24 47 0
24 48 1
24 49 1
24 50 1
24 51 0
24 52 1
24 53 0
24 54 1
24 55 1
24 56 0
24 57 0
24 58 1
24 59 0
25 27 1
25 28 1
25 29 1
25 30 1
25 31 1
25 32 1
25 33 0
25 34 1
25 35 1
25 36 0
25 37 1
25 38 0
25 39 1
25 40 0
25 41 0
25 42 1
25 43 1
25 44 0
25 45 0
25 46 1
25 47 1
25 48 0
25 49 1
25 50 0
25 51 0
25 52 1
25 53 0
25 54 1
25 55 0
25 56 1
25 57 0
25 58 0
25 59 0
26 27 1
26 28 0
26 29 0
26 30 0
26 31 0
26 32 0
26 33 1
26 34 1
26 35 0
26 36 1
26 37 0
26 38 1
26 39 0
26 40 0
26 41 1
26 42 1
26 43 1
26 44 0
26 45 0
26 46 0
26 47 1
26 48 0
26 49 1
26 50 0
26 51 0
26 52 1
26 53 1
26 54 0
26 55 0
26 56 1
26 57 0
26 58 0
26 59 1
